0,0.08,0.00,0.3,0
0,0.16,0.00,0.3,0
0,0.24,0.00,0.3,0
0,0.32,0.00,0.3,0
0,0.40,0.00,0.3,0
0,0.48,0.00,0.3,0
0,0.56,0.00,0.3,0
0,0.64,0.00,0.3,0
0,0.72,0.00,0.3,0
0,0.80,0.00,0.3,0
0,0.88,0.00,0.3,0
0,0.96,0.00,0.3,0
0,1.04,0.00,0.3,0
0,1.12,0.00,0.3,0
0,1.20,0.00,0.3,0
0,1.28,0.00,0.3,0
0,1.36,0.00,0.3,0
0,1.44,0.00,0.3,0
0,1.52,0.00,0.3,0
0,1.60,0.00,0.3,0
